view,adapter_dataset,execution_split,dataset,source_split,role,base_video_id,source_group_id,source_video_id,target_video_id,study_label,manipulation,relative_source_path,source_label
aggregate,FaceForensics++,train,FaceForensics++,train,fit,173_171,171_173,173,171,1,Face2Face,Face2Face/173_171.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,171_173,171_173,171,173,1,FaceSwap,FaceSwap/171_173.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,173_171,171_173,173,171,1,FaceSwap,FaceSwap/173_171.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,171_173,171_173,171,173,1,NeuralTextures,NeuralTextures/171_173.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,173_171,171_173,173,171,1,NeuralTextures,NeuralTextures/173_171.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,172,172_582,172,,0,,original/172.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,582,172_582,582,,0,,original/582.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,172_582,172_582,172,582,1,DeepFakes,Deepfakes/172_582.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,582_172,172_582,582,172,1,DeepFakes,Deepfakes/582_172.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,172_582,172_582,172,582,1,Face2Face,Face2Face/172_582.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,582_172,172_582,582,172,1,Face2Face,Face2Face/582_172.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,172_582,172_582,172,582,1,FaceSwap,FaceSwap/172_582.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,582_172,172_582,582,172,1,FaceSwap,FaceSwap/582_172.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,172_582,172_582,172,582,1,NeuralTextures,NeuralTextures/172_582.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,582_172,172_582,582,172,1,NeuralTextures,NeuralTextures/582_172.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,174,174_964,174,,0,,original/174.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,964,174_964,964,,0,,original/964.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,174_964,174_964,174,964,1,DeepFakes,Deepfakes/174_964.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,964_174,174_964,964,174,1,DeepFakes,Deepfakes/964_174.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,174_964,174_964,174,964,1,Face2Face,Face2Face/174_964.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,964_174,174_964,964,174,1,Face2Face,Face2Face/964_174.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,174_964,174_964,174,964,1,FaceSwap,FaceSwap/174_964.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,964_174,174_964,964,174,1,FaceSwap,FaceSwap/964_174.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,174_964,174_964,174,964,1,NeuralTextures,NeuralTextures/174_964.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,964_174,174_964,964,174,1,NeuralTextures,NeuralTextures/964_174.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,177,177_211,177,,0,,original/177.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,211,177_211,211,,0,,original/211.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,177_211,177_211,177,211,1,DeepFakes,Deepfakes/177_211.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,211_177,177_211,211,177,1,DeepFakes,Deepfakes/211_177.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,177_211,177_211,177,211,1,Face2Face,Face2Face/177_211.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,211_177,177_211,211,177,1,Face2Face,Face2Face/211_177.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,177_211,177_211,177,211,1,FaceSwap,FaceSwap/177_211.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,211_177,177_211,211,177,1,FaceSwap,FaceSwap/211_177.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,177_211,177_211,177,211,1,NeuralTextures,NeuralTextures/177_211.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,211_177,177_211,211,177,1,NeuralTextures,NeuralTextures/211_177.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,178,178_598,178,,0,,original/178.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,598,178_598,598,,0,,original/598.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,178_598,178_598,178,598,1,DeepFakes,Deepfakes/178_598.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,598_178,178_598,598,178,1,DeepFakes,Deepfakes/598_178.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,178_598,178_598,178,598,1,Face2Face,Face2Face/178_598.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,598_178,178_598,598,178,1,Face2Face,Face2Face/598_178.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,178_598,178_598,178,598,1,FaceSwap,FaceSwap/178_598.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,598_178,178_598,598,178,1,FaceSwap,FaceSwap/598_178.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,178_598,178_598,178,598,1,NeuralTextures,NeuralTextures/178_598.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,598_178,178_598,598,178,1,NeuralTextures,NeuralTextures/598_178.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,179,179_212,179,,0,,original/179.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,212,179_212,212,,0,,original/212.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,179_212,179_212,179,212,1,DeepFakes,Deepfakes/179_212.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,212_179,179_212,212,179,1,DeepFakes,Deepfakes/212_179.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,179_212,179_212,179,212,1,Face2Face,Face2Face/179_212.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,212_179,179_212,212,179,1,Face2Face,Face2Face/212_179.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,179_212,179_212,179,212,1,FaceSwap,FaceSwap/179_212.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,212_179,179_212,212,179,1,FaceSwap,FaceSwap/212_179.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,179_212,179_212,179,212,1,NeuralTextures,NeuralTextures/179_212.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,212_179,179_212,212,179,1,NeuralTextures,NeuralTextures/212_179.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,182,182_242,182,,0,,original/182.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,242,182_242,242,,0,,original/242.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,182_242,182_242,182,242,1,DeepFakes,Deepfakes/182_242.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,242_182,182_242,242,182,1,DeepFakes,Deepfakes/242_182.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,182_242,182_242,182,242,1,Face2Face,Face2Face/182_242.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,242_182,182_242,242,182,1,Face2Face,Face2Face/242_182.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,182_242,182_242,182,242,1,FaceSwap,FaceSwap/182_242.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,242_182,182_242,242,182,1,FaceSwap,FaceSwap/242_182.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,182_242,182_242,182,242,1,NeuralTextures,NeuralTextures/182_242.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,242_182,182_242,242,182,1,NeuralTextures,NeuralTextures/242_182.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,183,183_253,183,,0,,original/183.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,253,183_253,253,,0,,original/253.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,183_253,183_253,183,253,1,DeepFakes,Deepfakes/183_253.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,253_183,183_253,253,183,1,DeepFakes,Deepfakes/253_183.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,183_253,183_253,183,253,1,Face2Face,Face2Face/183_253.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,253_183,183_253,253,183,1,Face2Face,Face2Face/253_183.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,183_253,183_253,183,253,1,FaceSwap,FaceSwap/183_253.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,253_183,183_253,253,183,1,FaceSwap,FaceSwap/253_183.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,183_253,183_253,183,253,1,NeuralTextures,NeuralTextures/183_253.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,253_183,183_253,253,183,1,NeuralTextures,NeuralTextures/253_183.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,184,184_205,184,,0,,original/184.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,205,184_205,205,,0,,original/205.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,184_205,184_205,184,205,1,DeepFakes,Deepfakes/184_205.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,205_184,184_205,205,184,1,DeepFakes,Deepfakes/205_184.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,184_205,184_205,184,205,1,Face2Face,Face2Face/184_205.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,205_184,184_205,205,184,1,Face2Face,Face2Face/205_184.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,184_205,184_205,184,205,1,FaceSwap,FaceSwap/184_205.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,205_184,184_205,205,184,1,FaceSwap,FaceSwap/205_184.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,184_205,184_205,184,205,1,NeuralTextures,NeuralTextures/184_205.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,205_184,184_205,205,184,1,NeuralTextures,NeuralTextures/205_184.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,187,187_234,187,,0,,original/187.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,234,187_234,234,,0,,original/234.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,187_234,187_234,187,234,1,DeepFakes,Deepfakes/187_234.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,234_187,187_234,234,187,1,DeepFakes,Deepfakes/234_187.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,187_234,187_234,187,234,1,Face2Face,Face2Face/187_234.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,234_187,187_234,234,187,1,Face2Face,Face2Face/234_187.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,187_234,187_234,187,234,1,FaceSwap,FaceSwap/187_234.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,234_187,187_234,234,187,1,FaceSwap,FaceSwap/234_187.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,187_234,187_234,187,234,1,NeuralTextures,NeuralTextures/187_234.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,234_187,187_234,234,187,1,NeuralTextures,NeuralTextures/234_187.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,189,189_200,189,,0,,original/189.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,200,189_200,200,,0,,original/200.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,189_200,189_200,189,200,1,DeepFakes,Deepfakes/189_200.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,200_189,189_200,200,189,1,DeepFakes,Deepfakes/200_189.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,189_200,189_200,189,200,1,Face2Face,Face2Face/189_200.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,200_189,189_200,200,189,1,Face2Face,Face2Face/200_189.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,189_200,189_200,189,200,1,FaceSwap,FaceSwap/189_200.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,200_189,189_200,200,189,1,FaceSwap,FaceSwap/200_189.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,189_200,189_200,189,200,1,NeuralTextures,NeuralTextures/189_200.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,200_189,189_200,200,189,1,NeuralTextures,NeuralTextures/200_189.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,194,194_235,194,,0,,original/194.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,235,194_235,235,,0,,original/235.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,194_235,194_235,194,235,1,DeepFakes,Deepfakes/194_235.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,235_194,194_235,235,194,1,DeepFakes,Deepfakes/235_194.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,194_235,194_235,194,235,1,Face2Face,Face2Face/194_235.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,235_194,194_235,235,194,1,Face2Face,Face2Face/235_194.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,194_235,194_235,194,235,1,FaceSwap,FaceSwap/194_235.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,235_194,194_235,235,194,1,FaceSwap,FaceSwap/235_194.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,194_235,194_235,194,235,1,NeuralTextures,NeuralTextures/194_235.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,235_194,194_235,235,194,1,NeuralTextures,NeuralTextures/235_194.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,195,195_442,195,,0,,original/195.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,442,195_442,442,,0,,original/442.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,195_442,195_442,195,442,1,DeepFakes,Deepfakes/195_442.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,442_195,195_442,442,195,1,DeepFakes,Deepfakes/442_195.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,195_442,195_442,195,442,1,Face2Face,Face2Face/195_442.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,442_195,195_442,442,195,1,Face2Face,Face2Face/442_195.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,195_442,195_442,195,442,1,FaceSwap,FaceSwap/195_442.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,442_195,195_442,442,195,1,FaceSwap,FaceSwap/442_195.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,195_442,195_442,195,442,1,NeuralTextures,NeuralTextures/195_442.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,442_195,195_442,442,195,1,NeuralTextures,NeuralTextures/442_195.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,196,196_310,196,,0,,original/196.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,310,196_310,310,,0,,original/310.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,196_310,196_310,196,310,1,DeepFakes,Deepfakes/196_310.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,310_196,196_310,310,196,1,DeepFakes,Deepfakes/310_196.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,196_310,196_310,196,310,1,Face2Face,Face2Face/196_310.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,310_196,196_310,310,196,1,Face2Face,Face2Face/310_196.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,196_310,196_310,196,310,1,FaceSwap,FaceSwap/196_310.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,310_196,196_310,310,196,1,FaceSwap,FaceSwap/310_196.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,196_310,196_310,196,310,1,NeuralTextures,NeuralTextures/196_310.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,310_196,196_310,310,196,1,NeuralTextures,NeuralTextures/310_196.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,197,197_224,197,,0,,original/197.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,224,197_224,224,,0,,original/224.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,197_224,197_224,197,224,1,DeepFakes,Deepfakes/197_224.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,224_197,197_224,224,197,1,DeepFakes,Deepfakes/224_197.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,197_224,197_224,197,224,1,Face2Face,Face2Face/197_224.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,224_197,197_224,224,197,1,Face2Face,Face2Face/224_197.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,197_224,197_224,197,224,1,FaceSwap,FaceSwap/197_224.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,224_197,197_224,224,197,1,FaceSwap,FaceSwap/224_197.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,197_224,197_224,197,224,1,NeuralTextures,NeuralTextures/197_224.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,224_197,197_224,224,197,1,NeuralTextures,NeuralTextures/224_197.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,201,201_203,201,,0,,original/201.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,203,201_203,203,,0,,original/203.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,201_203,201_203,201,203,1,DeepFakes,Deepfakes/201_203.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,203_201,201_203,203,201,1,DeepFakes,Deepfakes/203_201.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,201_203,201_203,201,203,1,Face2Face,Face2Face/201_203.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,203_201,201_203,203,201,1,Face2Face,Face2Face/203_201.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,201_203,201_203,201,203,1,FaceSwap,FaceSwap/201_203.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,203_201,201_203,203,201,1,FaceSwap,FaceSwap/203_201.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,201_203,201_203,201,203,1,NeuralTextures,NeuralTextures/201_203.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,203_201,201_203,203,201,1,NeuralTextures,NeuralTextures/203_201.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,202,202_348,202,,0,,original/202.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,348,202_348,348,,0,,original/348.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,202_348,202_348,202,348,1,DeepFakes,Deepfakes/202_348.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,348_202,202_348,348,202,1,DeepFakes,Deepfakes/348_202.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,202_348,202_348,202,348,1,Face2Face,Face2Face/202_348.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,348_202,202_348,348,202,1,Face2Face,Face2Face/348_202.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,202_348,202_348,202,348,1,FaceSwap,FaceSwap/202_348.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,348_202,202_348,348,202,1,FaceSwap,FaceSwap/348_202.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,202_348,202_348,202,348,1,NeuralTextures,NeuralTextures/202_348.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,348_202,202_348,348,202,1,NeuralTextures,NeuralTextures/348_202.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,204,204_230,204,,0,,original/204.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,230,204_230,230,,0,,original/230.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,204_230,204_230,204,230,1,DeepFakes,Deepfakes/204_230.mp4,
aggregate,FaceForensics++,train,FaceForensics++,train,fit,230_204,204_230,230,204,1,DeepFakes,Deepfakes/230_204.mp4,
